src_ip,dest_ip,dest_port,protocol,username,severity,alert_type,raw_log,country,is_bad_ip,is_off_hours,timestamp
192.168.1.15,10.0.0.10,80,TCP,user3,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,True,True,2026-04-03 15:02:30
192.168.1.49,10.0.0.7,3389,TCP,user9,HIGH,SQL Injection,Suspicious SQL query in request,India,False,True,2026-04-03 15:02:35
192.168.1.2,10.0.0.19,443,TCP,user5,CRITICAL,DDoS,High traffic spike detected,China,True,False,2026-04-03 15:02:40
192.168.1.5,10.0.0.5,3389,TCP,user6,HIGH,Brute Force,Multiple failed login attempts detected,India,False,True,2026-04-03 15:02:45
192.168.1.31,10.0.0.15,21,TCP,user18,LOW,Normal Traffic,Regular user activity,China,True,False,2026-04-03 15:02:50
192.168.1.15,10.0.0.17,80,TCP,user17,HIGH,Brute Force,Multiple failed login attempts detected,Germany,False,False,2026-04-03 15:02:55
192.168.1.10,10.0.0.19,21,TCP,user9,LOW,Normal Traffic,Regular user activity,USA,True,False,2026-04-03 15:03:00
192.168.1.9,10.0.0.1,80,TCP,user15,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,True,True,2026-04-03 15:03:05
203.0.113.5,10.0.0.3,21,TCP,user13,CRITICAL,DDoS,High traffic spike detected,USA,False,True,2026-04-03 15:03:10
192.168.1.18,10.0.0.7,21,TCP,user11,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,False,2026-04-03 15:03:15
192.168.1.36,10.0.0.8,22,TCP,user11,MEDIUM,Port Scan,Multiple ports scanned from same IP,Germany,True,True,2026-04-03 15:03:20
192.168.1.45,10.0.0.13,22,TCP,user17,CRITICAL,Privilege Escalation,Unauthorized root access,USA,True,True,2026-04-03 15:03:25
192.168.1.28,10.0.0.14,22,TCP,user4,CRITICAL,DDoS,High traffic spike detected,Germany,False,True,2026-04-03 15:03:30
192.168.1.19,10.0.0.5,80,TCP,user4,CRITICAL,DDoS,High traffic spike detected,China,False,False,2026-04-03 15:03:35
192.168.1.6,10.0.0.14,22,TCP,user17,CRITICAL,Privilege Escalation,Unauthorized root access,China,True,False,2026-04-03 15:03:40
192.168.1.7,10.0.0.17,3389,TCP,user14,HIGH,Brute Force,Multiple failed login attempts detected,Germany,False,True,2026-04-03 15:03:45
192.168.1.10,10.0.0.13,443,TCP,user13,HIGH,Brute Force,Multiple failed login attempts detected,USA,False,False,2026-04-03 15:03:50
192.168.1.30,10.0.0.2,443,TCP,user2,HIGH,SQL Injection,Suspicious SQL query in request,China,False,True,2026-04-03 15:03:55
192.168.1.33,10.0.0.18,3389,TCP,user1,CRITICAL,Privilege Escalation,Unauthorized root access,India,False,True,2026-04-03 15:04:00
192.168.1.18,10.0.0.1,443,TCP,user8,CRITICAL,Data Exfiltration,Large outbound data transfer,China,True,False,2026-04-03 15:04:05
192.168.1.24,10.0.0.14,80,TCP,user4,LOW,Normal Traffic,Regular user activity,India,False,False,2026-04-03 15:04:10
192.168.1.49,10.0.0.6,443,TCP,user10,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,True,2026-04-03 15:04:15
192.168.1.39,10.0.0.12,21,TCP,user14,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,True,False,2026-04-03 15:04:20
192.168.1.7,10.0.0.13,443,TCP,user2,LOW,Normal Traffic,Regular user activity,China,True,False,2026-04-03 15:04:25
192.168.1.10,10.0.0.20,22,TCP,user5,HIGH,Brute Force,Multiple failed login attempts detected,India,True,True,2026-04-03 15:04:30
192.168.1.8,10.0.0.5,443,TCP,user15,HIGH,Brute Force,Multiple failed login attempts detected,Germany,False,False,2026-04-03 15:04:35
192.168.1.31,10.0.0.16,443,TCP,user13,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,False,True,2026-04-03 15:04:40
192.168.1.17,10.0.0.2,22,TCP,user15,LOW,Normal Traffic,Regular user activity,Germany,False,True,2026-04-03 15:04:45
192.168.1.28,10.0.0.20,3389,TCP,user17,CRITICAL,DDoS,High traffic spike detected,Germany,True,False,2026-04-03 15:04:50
192.168.1.12,10.0.0.13,80,TCP,user4,CRITICAL,Data Exfiltration,Large outbound data transfer,USA,True,True,2026-04-03 15:04:55
192.168.1.9,10.0.0.15,22,TCP,user15,CRITICAL,Privilege Escalation,Unauthorized root access,India,False,False,2026-04-03 15:05:00
192.168.1.39,10.0.0.12,80,TCP,user8,HIGH,SQL Injection,Suspicious SQL query in request,USA,True,True,2026-04-03 15:05:05
192.168.1.22,10.0.0.20,3389,TCP,user16,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,True,False,2026-04-03 15:05:10
192.168.1.27,10.0.0.20,3389,TCP,user3,HIGH,Brute Force,Multiple failed login attempts detected,India,True,False,2026-04-03 15:05:15
192.168.1.36,10.0.0.11,22,TCP,user5,MEDIUM,XSS Attack,Script injection detected in URL,USA,False,False,2026-04-03 15:05:20
192.168.1.23,10.0.0.2,21,TCP,user18,LOW,Normal Traffic,Regular user activity,India,False,True,2026-04-03 15:05:25
192.168.1.45,10.0.0.3,3389,TCP,user18,LOW,Normal Traffic,Regular user activity,Germany,True,False,2026-04-03 15:05:30
192.168.1.46,10.0.0.10,22,TCP,user13,HIGH,Brute Force,Multiple failed login attempts detected,China,False,True,2026-04-03 15:05:35
45.33.32.156,10.0.0.18,443,TCP,user10,HIGH,SQL Injection,Suspicious SQL query in request,India,False,False,2026-04-03 15:05:40
192.168.1.26,10.0.0.12,443,TCP,user15,LOW,Normal Traffic,Regular user activity,Germany,True,False,2026-04-03 15:05:45
192.168.1.40,10.0.0.19,80,TCP,user14,HIGH,Brute Force,Multiple failed login attempts detected,China,True,True,2026-04-03 15:05:50
192.168.1.19,10.0.0.13,443,TCP,user9,HIGH,SQL Injection,Suspicious SQL query in request,China,True,False,2026-04-03 15:05:55
192.168.1.7,10.0.0.5,3389,TCP,user17,MEDIUM,Port Scan,Multiple ports scanned from same IP,Germany,False,True,2026-04-03 15:06:00
192.168.1.24,10.0.0.15,3389,TCP,user2,CRITICAL,DDoS,High traffic spike detected,China,False,True,2026-04-03 15:06:05
192.168.1.1,10.0.0.14,3389,TCP,user14,HIGH,Brute Force,Multiple failed login attempts detected,USA,False,False,2026-04-03 15:06:10
192.168.1.19,10.0.0.8,80,TCP,user11,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,True,True,2026-04-03 15:06:15
192.168.1.39,10.0.0.20,21,TCP,user18,CRITICAL,DDoS,High traffic spike detected,Germany,True,True,2026-04-03 15:06:20
192.168.1.36,10.0.0.12,22,TCP,user7,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,False,2026-04-03 15:06:25
192.168.1.13,10.0.0.9,3389,TCP,user15,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,True,False,2026-04-03 15:06:30
192.168.1.12,10.0.0.3,3389,TCP,user7,MEDIUM,Port Scan,Multiple ports scanned from same IP,Germany,False,False,2026-04-03 15:06:35
192.168.1.49,10.0.0.4,3389,TCP,user18,MEDIUM,XSS Attack,Script injection detected in URL,USA,True,True,2026-04-03 15:06:40
192.168.1.6,10.0.0.9,22,TCP,user8,HIGH,Brute Force,Multiple failed login attempts detected,China,True,False,2026-04-03 15:06:45
192.168.1.36,10.0.0.15,80,TCP,user17,CRITICAL,DDoS,High traffic spike detected,India,False,True,2026-04-03 15:06:50
192.168.1.47,10.0.0.11,22,TCP,user6,MEDIUM,XSS Attack,Script injection detected in URL,Germany,False,True,2026-04-03 15:06:55
192.168.1.30,10.0.0.6,443,TCP,user5,HIGH,SQL Injection,Suspicious SQL query in request,China,False,False,2026-04-03 15:07:00
192.168.1.37,10.0.0.8,22,TCP,user6,CRITICAL,DDoS,High traffic spike detected,India,False,True,2026-04-03 15:07:05
203.0.113.5,10.0.0.4,443,TCP,user14,HIGH,Brute Force,Multiple failed login attempts detected,India,False,True,2026-04-03 15:07:10
192.168.1.8,10.0.0.8,80,TCP,user5,MEDIUM,XSS Attack,Script injection detected in URL,USA,False,False,2026-04-03 15:07:15
45.33.32.156,10.0.0.16,80,TCP,user13,LOW,Normal Traffic,Regular user activity,India,False,True,2026-04-03 15:07:20
192.168.1.5,10.0.0.17,443,TCP,user15,HIGH,SQL Injection,Suspicious SQL query in request,India,True,False,2026-04-03 15:07:25
192.168.1.49,10.0.0.8,21,TCP,user14,MEDIUM,XSS Attack,Script injection detected in URL,Germany,True,False,2026-04-03 15:07:30
192.168.1.27,10.0.0.11,80,TCP,user9,LOW,Normal Traffic,Regular user activity,Germany,True,True,2026-04-03 15:07:35
192.168.1.2,10.0.0.16,21,TCP,user13,HIGH,Brute Force,Multiple failed login attempts detected,India,False,False,2026-04-03 15:07:40
45.33.32.156,10.0.0.7,21,TCP,user10,HIGH,SQL Injection,Suspicious SQL query in request,India,True,True,2026-04-03 15:07:45
192.168.1.7,10.0.0.9,21,TCP,user8,MEDIUM,XSS Attack,Script injection detected in URL,India,False,False,2026-04-03 15:07:50
192.168.1.21,10.0.0.17,80,TCP,user4,CRITICAL,Privilege Escalation,Unauthorized root access,USA,True,False,2026-04-03 15:07:55
45.33.32.156,10.0.0.16,443,TCP,user5,HIGH,Brute Force,Multiple failed login attempts detected,USA,True,True,2026-04-03 15:08:00
192.168.1.38,10.0.0.13,22,TCP,user14,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,True,True,2026-04-03 15:08:05
192.168.1.33,10.0.0.18,80,TCP,user12,HIGH,SQL Injection,Suspicious SQL query in request,China,False,False,2026-04-03 15:08:10
192.168.1.1,10.0.0.7,21,TCP,user8,CRITICAL,DDoS,High traffic spike detected,India,False,False,2026-04-03 15:08:15
192.168.1.1,10.0.0.9,22,TCP,user13,HIGH,Brute Force,Multiple failed login attempts detected,China,True,True,2026-04-03 15:08:20
192.168.1.27,10.0.0.20,3389,TCP,user10,HIGH,Brute Force,Multiple failed login attempts detected,China,False,True,2026-04-03 15:08:25
192.168.1.34,10.0.0.1,21,TCP,user5,CRITICAL,Privilege Escalation,Unauthorized root access,Germany,True,True,2026-04-03 15:08:30
192.168.1.3,10.0.0.11,3389,TCP,user13,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,True,2026-04-03 15:08:35
192.168.1.7,10.0.0.17,80,TCP,user17,CRITICAL,Data Exfiltration,Large outbound data transfer,USA,False,True,2026-04-03 15:08:40
192.168.1.17,10.0.0.13,3389,TCP,user16,CRITICAL,Privilege Escalation,Unauthorized root access,China,True,False,2026-04-03 15:08:45
192.168.1.6,10.0.0.12,21,TCP,user13,HIGH,Brute Force,Multiple failed login attempts detected,India,True,True,2026-04-03 15:08:50
192.168.1.36,10.0.0.16,443,TCP,user8,CRITICAL,DDoS,High traffic spike detected,USA,False,True,2026-04-03 15:08:55
192.168.1.47,10.0.0.14,22,TCP,user9,CRITICAL,Privilege Escalation,Unauthorized root access,Germany,True,True,2026-04-03 15:09:00
203.0.113.5,10.0.0.1,21,TCP,user9,LOW,Normal Traffic,Regular user activity,Germany,True,True,2026-04-03 15:09:05
192.168.1.45,10.0.0.19,3389,TCP,user12,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,True,False,2026-04-03 15:09:10
192.168.1.27,10.0.0.12,21,TCP,user3,CRITICAL,Privilege Escalation,Unauthorized root access,India,True,True,2026-04-03 15:09:15
192.168.1.11,10.0.0.6,21,TCP,user8,CRITICAL,DDoS,High traffic spike detected,China,False,True,2026-04-03 15:09:20
192.168.1.46,10.0.0.2,21,TCP,user20,HIGH,SQL Injection,Suspicious SQL query in request,USA,True,True,2026-04-03 15:09:25
192.168.1.34,10.0.0.19,22,TCP,user19,LOW,Normal Traffic,Regular user activity,Germany,True,False,2026-04-03 15:09:30
192.168.1.1,10.0.0.20,443,TCP,user12,CRITICAL,Privilege Escalation,Unauthorized root access,China,False,False,2026-04-03 15:09:35
192.168.1.46,10.0.0.20,80,TCP,user11,CRITICAL,Data Exfiltration,Large outbound data transfer,China,False,True,2026-04-03 15:09:40
192.168.1.28,10.0.0.19,80,TCP,user11,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,True,True,2026-04-03 15:09:45
192.168.1.45,10.0.0.2,443,TCP,user7,MEDIUM,XSS Attack,Script injection detected in URL,Germany,True,True,2026-04-03 15:09:50
192.168.1.25,10.0.0.11,3389,TCP,user9,MEDIUM,Port Scan,Multiple ports scanned from same IP,Germany,False,False,2026-04-03 15:09:55
192.168.1.17,10.0.0.3,443,TCP,user3,CRITICAL,DDoS,High traffic spike detected,China,True,True,2026-04-03 15:10:00
192.168.1.12,10.0.0.13,80,TCP,user8,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,False,True,2026-04-03 15:10:05
192.168.1.30,10.0.0.1,21,TCP,user5,CRITICAL,DDoS,High traffic spike detected,USA,False,False,2026-04-03 15:10:10
192.168.1.2,10.0.0.9,3389,TCP,user15,HIGH,Brute Force,Multiple failed login attempts detected,China,False,True,2026-04-03 15:10:15
192.168.1.43,10.0.0.18,443,TCP,user13,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,True,True,2026-04-03 15:10:20
192.168.1.20,10.0.0.1,80,TCP,user17,MEDIUM,XSS Attack,Script injection detected in URL,China,True,False,2026-04-03 15:10:25
192.168.1.32,10.0.0.15,21,TCP,user8,HIGH,Brute Force,Multiple failed login attempts detected,China,False,False,2026-04-03 15:10:30
192.168.1.45,10.0.0.4,21,TCP,user1,MEDIUM,XSS Attack,Script injection detected in URL,USA,True,True,2026-04-03 15:10:35
192.168.1.34,10.0.0.7,21,TCP,user5,LOW,Normal Traffic,Regular user activity,India,False,True,2026-04-03 15:10:40
192.168.1.46,10.0.0.3,22,TCP,user19,MEDIUM,XSS Attack,Script injection detected in URL,China,True,True,2026-04-03 15:10:45
192.168.1.39,10.0.0.17,22,TCP,user8,LOW,Normal Traffic,Regular user activity,China,False,True,2026-04-03 15:10:50
192.168.1.11,10.0.0.18,22,TCP,user6,CRITICAL,DDoS,High traffic spike detected,Germany,False,False,2026-04-03 15:10:55
45.33.32.156,10.0.0.19,3389,TCP,user15,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,True,False,2026-04-03 15:11:00
192.168.1.45,10.0.0.10,21,TCP,user18,MEDIUM,XSS Attack,Script injection detected in URL,India,False,False,2026-04-03 15:11:05
192.168.1.4,10.0.0.4,21,TCP,user2,CRITICAL,DDoS,High traffic spike detected,Germany,True,False,2026-04-03 15:11:10
192.168.1.4,10.0.0.1,3389,TCP,user19,HIGH,Brute Force,Multiple failed login attempts detected,China,True,False,2026-04-03 15:11:15
192.168.1.36,10.0.0.4,22,TCP,user8,CRITICAL,DDoS,High traffic spike detected,Germany,False,True,2026-04-03 15:11:20
192.168.1.17,10.0.0.19,3389,TCP,user6,CRITICAL,Data Exfiltration,Large outbound data transfer,China,False,True,2026-04-03 15:11:25
192.168.1.2,10.0.0.4,443,TCP,user15,HIGH,SQL Injection,Suspicious SQL query in request,USA,True,False,2026-04-03 15:11:30
192.168.1.26,10.0.0.4,22,TCP,user2,LOW,Normal Traffic,Regular user activity,India,False,False,2026-04-03 15:11:35
192.168.1.12,10.0.0.20,80,TCP,user18,CRITICAL,Privilege Escalation,Unauthorized root access,China,False,True,2026-04-03 15:11:40
192.168.1.40,10.0.0.3,80,TCP,user14,CRITICAL,DDoS,High traffic spike detected,Germany,False,True,2026-04-03 15:11:45
192.168.1.38,10.0.0.8,22,TCP,user15,CRITICAL,Privilege Escalation,Unauthorized root access,Germany,True,False,2026-04-03 15:11:50
192.168.1.19,10.0.0.7,22,TCP,user11,MEDIUM,XSS Attack,Script injection detected in URL,China,True,True,2026-04-03 15:11:55
192.168.1.7,10.0.0.5,21,TCP,user17,MEDIUM,XSS Attack,Script injection detected in URL,Germany,False,False,2026-04-03 15:12:00
192.168.1.37,10.0.0.3,80,TCP,user16,CRITICAL,Privilege Escalation,Unauthorized root access,USA,False,True,2026-04-03 15:12:05
192.168.1.15,10.0.0.13,22,TCP,user16,CRITICAL,Data Exfiltration,Large outbound data transfer,China,False,True,2026-04-03 15:12:10
192.168.1.49,10.0.0.11,3389,TCP,user18,HIGH,Brute Force,Multiple failed login attempts detected,China,True,False,2026-04-03 15:12:15
192.168.1.17,10.0.0.16,80,TCP,user9,CRITICAL,Data Exfiltration,Large outbound data transfer,India,True,True,2026-04-03 15:12:20
192.168.1.1,10.0.0.4,21,TCP,user2,CRITICAL,DDoS,High traffic spike detected,USA,True,True,2026-04-03 15:12:25
192.168.1.28,10.0.0.14,443,TCP,user15,HIGH,SQL Injection,Suspicious SQL query in request,India,True,False,2026-04-03 15:12:30
192.168.1.16,10.0.0.19,80,TCP,user18,CRITICAL,Data Exfiltration,Large outbound data transfer,China,False,False,2026-04-03 15:12:35
192.168.1.26,10.0.0.15,80,TCP,user20,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,False,True,2026-04-03 15:12:40
192.168.1.2,10.0.0.12,443,TCP,user17,LOW,Normal Traffic,Regular user activity,USA,False,False,2026-04-03 15:12:45
192.168.1.6,10.0.0.16,22,TCP,user6,MEDIUM,XSS Attack,Script injection detected in URL,India,False,False,2026-04-03 15:12:50
192.168.1.9,10.0.0.18,80,TCP,user1,CRITICAL,Privilege Escalation,Unauthorized root access,Germany,False,True,2026-04-03 15:12:55
192.168.1.44,10.0.0.9,22,TCP,user8,HIGH,Brute Force,Multiple failed login attempts detected,India,True,False,2026-04-03 15:13:00
192.168.1.25,10.0.0.2,22,TCP,user9,HIGH,SQL Injection,Suspicious SQL query in request,China,True,False,2026-04-03 15:13:05
192.168.1.43,10.0.0.5,21,TCP,user1,MEDIUM,XSS Attack,Script injection detected in URL,Germany,True,True,2026-04-03 15:13:10
8.8.8.8,10.0.0.13,443,TCP,user4,LOW,Normal Traffic,Regular user activity,India,True,False,2026-04-03 15:13:15
203.0.113.5,10.0.0.18,21,TCP,user7,HIGH,Brute Force,Multiple failed login attempts detected,Germany,True,False,2026-04-03 15:13:20
192.168.1.24,10.0.0.12,3389,TCP,user11,HIGH,SQL Injection,Suspicious SQL query in request,Germany,False,False,2026-04-03 15:13:25
192.168.1.43,10.0.0.2,3389,TCP,user13,HIGH,Brute Force,Multiple failed login attempts detected,China,True,True,2026-04-03 15:13:30
192.168.1.33,10.0.0.5,3389,TCP,user5,LOW,Normal Traffic,Regular user activity,India,False,False,2026-04-03 15:13:35
192.168.1.30,10.0.0.15,80,TCP,user8,CRITICAL,DDoS,High traffic spike detected,Germany,True,True,2026-04-03 15:13:40
192.168.1.39,10.0.0.4,21,TCP,user16,HIGH,Brute Force,Multiple failed login attempts detected,India,False,False,2026-04-03 15:13:45
192.168.1.49,10.0.0.4,22,TCP,user20,CRITICAL,DDoS,High traffic spike detected,Germany,True,False,2026-04-03 15:13:50
192.168.1.8,10.0.0.4,3389,TCP,user16,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,False,True,2026-04-03 15:13:55
192.168.1.36,10.0.0.16,21,TCP,user6,CRITICAL,Privilege Escalation,Unauthorized root access,India,False,True,2026-04-03 15:14:00
192.168.1.38,10.0.0.2,443,TCP,user1,MEDIUM,Port Scan,Multiple ports scanned from same IP,India,False,True,2026-04-03 15:14:05
192.168.1.43,10.0.0.7,21,TCP,user5,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,False,True,2026-04-03 15:14:10
192.168.1.15,10.0.0.18,22,TCP,user3,LOW,Normal Traffic,Regular user activity,India,False,True,2026-04-03 15:14:15
192.168.1.25,10.0.0.12,21,TCP,user8,CRITICAL,DDoS,High traffic spike detected,USA,True,True,2026-04-03 15:14:20
192.168.1.17,10.0.0.18,3389,TCP,user9,MEDIUM,Port Scan,Multiple ports scanned from same IP,India,False,True,2026-04-03 15:14:25
192.168.1.48,10.0.0.3,443,TCP,user3,HIGH,SQL Injection,Suspicious SQL query in request,USA,False,True,2026-04-03 15:14:30
192.168.1.14,10.0.0.11,80,TCP,user4,HIGH,Brute Force,Multiple failed login attempts detected,India,True,False,2026-04-03 15:14:35
192.168.1.24,10.0.0.20,22,TCP,user8,MEDIUM,XSS Attack,Script injection detected in URL,China,False,True,2026-04-03 15:14:40
192.168.1.2,10.0.0.14,22,TCP,user20,CRITICAL,DDoS,High traffic spike detected,India,True,True,2026-04-03 15:14:45
192.168.1.41,10.0.0.11,22,TCP,user15,HIGH,SQL Injection,Suspicious SQL query in request,Germany,False,True,2026-04-03 15:14:50
192.168.1.30,10.0.0.19,443,TCP,user9,LOW,Normal Traffic,Regular user activity,Germany,True,True,2026-04-03 15:14:55
192.168.1.15,10.0.0.12,80,TCP,user11,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,False,2026-04-03 15:15:00
192.168.1.27,10.0.0.14,80,TCP,user14,HIGH,SQL Injection,Suspicious SQL query in request,India,True,True,2026-04-03 15:15:05
203.0.113.5,10.0.0.16,80,TCP,user19,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,False,True,2026-04-03 15:15:10
192.168.1.4,10.0.0.19,3389,TCP,user1,MEDIUM,XSS Attack,Script injection detected in URL,Germany,True,False,2026-04-03 15:15:15
192.168.1.1,10.0.0.5,3389,TCP,user6,LOW,Normal Traffic,Regular user activity,Germany,False,True,2026-04-03 15:15:20
192.168.1.47,10.0.0.2,3389,TCP,user6,CRITICAL,Data Exfiltration,Large outbound data transfer,USA,True,True,2026-04-03 15:15:25
192.168.1.49,10.0.0.4,443,TCP,user17,HIGH,SQL Injection,Suspicious SQL query in request,Germany,False,False,2026-04-03 15:15:30
192.168.1.13,10.0.0.6,22,TCP,user5,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,False,True,2026-04-03 15:15:35
8.8.8.8,10.0.0.11,3389,TCP,user20,CRITICAL,DDoS,High traffic spike detected,China,False,False,2026-04-03 15:15:40
192.168.1.10,10.0.0.7,21,TCP,user7,HIGH,Brute Force,Multiple failed login attempts detected,Germany,True,False,2026-04-03 15:15:45
8.8.8.8,10.0.0.3,80,TCP,user4,MEDIUM,XSS Attack,Script injection detected in URL,China,True,True,2026-04-03 15:15:50
